38709,0.68457,1.055664,-1.205078,2.784563,-10.298837,-2.935829
39959,0.818359,1.160156,-1.160156,2.746215,-10.090048,-2.837826
41206,0.897461,1.208984,-1.115234,2.669516,-9.847171,-2.76752
42455,0.961914,1.241211,-1.067383,2.575775,-9.621338,-2.72704
43704,0.995117,1.270508,-1.045898,2.42877,-9.397635,-2.680169
44952,0.992188,1.258789,-1.091797,2.275374,-9.205891,-2.571514
46201,1.032227,1.200195,-1.066406,2.200807,-9.03332,-2.441553
47451,1.063477,1.142578,-1.043945,2.17098,-8.813878,-2.317984
48698,1.102539,1.099609,-1.018555,2.17098,-8.568871,-2.222112
49947,1.148438,1.051758,-0.989258,2.160327,-8.317472,-2.119848
51196,1.181641,1.094727,-1.003906,2.066585,-8.019202,-1.964321
52444,1.260742,1.12793,-0.956055,1.977104,-7.699627,-1.827969
53693,1.292969,1.099609,-0.912109,1.972843,-7.397096,-1.712922
54942,1.27832,1,-0.865234,2.000539,-7.126523,-1.591484
56190,1.283203,0.938477,-0.827148,2.036758,-6.872993,-1.455132
57439,1.324219,0.918945,-0.764648,2.049541,-6.587506,-1.36352
58688,1.335938,0.910156,-0.736328,2.049541,-6.302019,-1.259126
59938,1.412109,0.883789,-0.664062,2.038889,-5.995227,-1.163253
61185,1.435547,0.881836,-0.65332,1.985626,-5.665,-1.075902
62434,1.416016,0.84668,-0.641602,1.945147,-5.383774,-0.962986
63682,1.388672,0.767578,-0.612305,1.966452,-5.136635,-0.85433
64931,1.395508,0.640625,-0.543945,2.017584,-4.883106,-0.756328
66183,1.366211,0.592773,-0.525391,2.072977,-4.623185,-0.656194
67430,1.356445,0.582031,-0.516602,2.100673,-4.367525,-0.562452
68677,1.378906,0.603516,-0.513672,2.092151,-4.118257,-0.483623
69926,1.362305,0.508789,-0.445313,2.158196,-3.907337,-0.415448
71176,1.357422,0.451172,-0.408203,2.294548,-3.692156,-0.366446
72423,1.367188,0.446289,-0.396484,2.356333,-3.442888,-0.345141
73673,1.361328,0.459961,-0.394531,2.356333,-3.214924,-0.313184
74922,1.337891,0.439453,-0.351562,2.366986,-3.021049,-0.276965
76169,1.323242,0.40332,-0.333984,2.415987,-2.842087,-0.25566
77418,1.298828,0.367188,-0.34082,2.456466,-2.656734,-0.230094
78667,1.288086,0.34082,-0.352539,2.454336,-2.447945,-0.21305
79917,1.320312,0.321289,-0.371094,2.454336,-2.224242,-0.219442
81164,1.326172,0.299805,-0.34082,2.511859,-2.023975,-0.300401
82413,1.311523,0.302734,-0.353516,2.545948,-1.836491,-0.445275
83661,1.264648,0.302734,-0.382812,2.522512,-1.655398,-0.551799
84910,1.095703,0.244141,-0.37207,2.482032,-1.487089,-0.507059
86159,1.070312,0.250977,-0.356445,2.47138,-1.329432,-0.38349
87410,1.041992,0.237305,-0.369141,2.473511,-1.19308,-0.29827
88656,1.056641,0.227539,-0.3125,2.473511,-1.060989,-0.357924
89905,1.009766,0.229492,-0.293945,2.441553,-0.93955,-0.432492
91153,0.966797,0.231445,-0.288086,2.392552,-0.85433,-0.421839
92402,0.966797,0.245117,-0.263672,2.362725,-0.773371,-0.411187
93651,0.967773,0.244141,-0.243164,2.354202,-0.679629,-0.428231
94901,0.925781,0.222656,-0.251953,2.328636,-0.579496,-0.421839
96148,0.904297,0.219727,-0.222656,2.324375,-0.502798,-0.415448
97397,0.876953,0.222656,-0.208008,2.322245,-0.458058,-0.438883
98646,0.827148,0.213867,-0.208984,2.303071,-0.441014,-0.462319
99894,0.787109,0.22168,-0.201172,2.286027,-0.417578,-0.472971
101143,0.751953,0.227539,-0.198242,2.283896,-0.409056,-0.46871
102394,0.726562,0.232422,-0.182617,2.294548,-0.417578,-0.483623
103640,0.748047,0.270508,-0.138672,2.279635,-0.396273,-0.562452
104889,0.697266,0.313477,-0.166992,2.213589,-0.392012,-0.600801
106138,0.666016,0.307617,-0.177734,2.149675,-0.430361,-0.577365
107386,0.65332,0.304688,-0.170898,2.102803,-0.475102,-0.549669
108635,0.647461,0.305664,-0.162109,2.055932,-0.519842,-0.545408
109885,0.642578,0.320312,-0.149414,2.0048,-0.55606,-0.560322
111132,0.631836,0.34082,-0.146484,1.96006,-0.592279,-0.588018
112381,0.612305,0.351562,-0.143555,1.934494,-0.645541,-0.611453
113630,0.597656,0.362305,-0.157227,1.900406,-0.679629,-0.611453
114878,0.591797,0.388672,-0.160156,1.847144,-0.709457,-0.59441
116127,0.603516,0.396484,-0.144531,1.810925,-0.739283,-0.59654
117376,0.598633,0.402344,-0.147461,1.783229,-0.773371,-0.59441
118624,0.578125,0.397461,-0.148438,1.757662,-0.805329,-0.579496
119873,0.589844,0.404297,-0.120117,1.734227,-0.841548,-0.575235
121122,0.586914,0.405273,-0.111328,1.7044,-0.899071,-0.592279
122372,0.588867,0.415039,-0.12793,1.644746,-0.935289,-0.630628
123619,0.611328,0.428711,-0.132813,1.608528,-0.958725,-0.675369
124868,0.556641,0.404297,-0.123047,1.580831,-0.9779,-0.649802
126118,0.551758,0.404297,-0.12793,1.544612,-0.999205,-0.575235
127368,0.583008,0.416016,-0.112305,1.514786,-1.024771,-0.549669
128614,0.59668,0.418945,-0.105469,1.480697,-1.037554,-0.55393
129862,0.582031,0.427734,-0.134766,1.438087,-1.041815,-0.543277
131112,0.588867,0.436523,-0.133789,1.404,-1.050337,-0.521972
132360,0.606445,0.442383,-0.121094,1.382694,-1.060989,-0.513451
133611,0.611328,0.445312,-0.115234,1.372042,-1.099338,-0.519842
134859,0.583008,0.444336,-0.130859,1.335824,-1.133426,-0.528364
136106,0.59668,0.451172,-0.134766,1.288952,-1.171775,-0.517711
137355,0.601562,0.454102,-0.112305,1.261256,-1.212255,-0.515581
138603,0.597656,0.459961,-0.133789,1.214385,-1.265517,-0.532625
139852,0.616211,0.479492,-0.134766,1.163253,-1.325171,-0.547539
141102,0.633789,0.487305,-0.138672,1.120643,-1.378434,-0.577365
142349,0.636719,0.481445,-0.173828,1.058858,-1.397608,-0.568844
143598,0.646484,0.478516,-0.189453,1.018379,-1.423174,-0.534756
144847,0.642578,0.485352,-0.164063,0.999205,-1.444479,-0.504929
146095,0.62793,0.487305,-0.191406,0.950203,-1.472176,-0.462319
147344,0.639648,0.498047,-0.1875,0.890549,-1.523308,-0.441014
148593,0.661133,0.509766,-0.172852,0.835156,-1.559526,-0.455927
149842,0.669922,0.53418,-0.177734,0.779763,-1.604267,-0.472971
151090,0.669922,0.538086,-0.178711,0.72437,-1.638354,-0.475102
152339,0.668945,0.529297,-0.178711,0.679629,-1.668181,-0.453796
153587,0.682617,0.532227,-0.158203,0.643411,-1.7044,-0.453796
154836,0.702148,0.563477,-0.197266,0.590148,-1.719313,-0.46871
156085,0.72168,0.571289,-0.173828,0.566713,-1.738488,-0.487884
157335,0.71875,0.564453,-0.1875,0.521972,-1.734227,-0.485754
158582,0.711914,0.563477,-0.207031,0.475102,-1.734227,-0.466579
159831,0.726562,0.569336,-0.178711,0.441014,-1.74914,-0.481493
161079,0.709961,0.571289,-0.186523,0.372837,-1.759793,-0.496407
162330,0.698242,0.571289,-0.205078,0.264182,-1.751271,-0.472971
163577,0.706055,0.574219,-0.209961,0.193876,-1.781098,-0.455927
164825,0.728516,0.577148,-0.154297,0.187484,-1.810925,-0.487884
166076,0.698242,0.572266,-0.217773,0.119308,-1.808795,-0.47084
167327,0.722656,0.573242,-0.202148,0.068176,-1.815186,-0.436752
168574,0.758789,0.572266,-0.136719,0.074567,-1.815186,-0.455927
169822,0.730469,0.554688,-0.19043,0.051132,-1.798142,-0.462319
171069,0.743164,0.55957,-0.181641,0.027696,-1.78962,-0.447405
172318,0.751953,0.576172,-0.161133,0.010653,-1.776837,-0.453796
173566,0.74707,0.583008,-0.177734,-0.031957,-1.764054,-0.466579
174815,0.748047,0.571289,-0.201172,-0.106525,-1.734227,-0.445275
176065,0.765625,0.567383,-0.191406,-0.178962,-1.691617,-0.404795
177312,0.776367,0.564453,-0.180664,-0.234355,-1.657529,-0.392012
178561,0.774414,0.56543,-0.174805,-0.268443,-1.640485,-0.398404
179810,0.762695,0.543945,-0.12793,-0.281226,-1.640485,-0.404795
181060,0.745117,0.532227,-0.113281,-0.283357,-1.644746,-0.404795
182307,0.738281,0.521484,-0.114258,-0.29827,-1.636224,-0.379229
183556,0.745117,0.514648,-0.113281,-0.311053,-1.612788,-0.34088
184804,0.766602,0.506836,-0.068359,-0.294009,-1.585092,-0.317445
186053,0.753906,0.493164,-0.060547,-0.281226,-1.557395,-0.306792
187302,0.741211,0.476562,-0.063477,-0.281226,-1.529699,-0.272704
188550,0.748047,0.459961,-0.056641,-0.272704,-1.508394,-0.236486
189799,0.749023,0.413086,-0.029297,-0.251399,-1.502002,-0.219442
191048,0.742188,0.398438,-0.046875,-0.264182,-1.49135,-0.187484
192298,0.757812,0.387695,-0.060547,-0.287618,-1.453001,-0.132091
193545,0.787109,0.378906,-0.072266,-0.315314,-1.365651,-0.070306
194794,0.87793,0.366211,-0.112305,-0.364316,-1.239951,-0.008522
196042,0.916992,0.350586,-0.063477,-0.338749,-1.144078,-0.004261
197291,0.876953,0.331055,-0.027344,-0.29827,-1.116382,-0.034088
198540,0.807617,0.30957,-0.02832,-0.294009,-1.15047,-0.049002
199790,0.77832,0.285156,-0.014648,-0.29827,-1.19095,-0.029827
201037,0.80957,0.292969,-0.006836,-0.287618,-1.197341,-0.010653
202286,0.833984,0.297852,-0.006836,-0.272704,-1.167514,-0.002131
203536,0.853516,0.290039,0.000977,-0.25353,-1.131296,0.002131
204785,0.860352,0.266602,0.015625,-0.240747,-1.090816,0.014913
206032,0.854492,0.25293,0.016602,-0.234355,-1.071641,0.027696
207281,0.84082,0.244141,0.018555,-0.225833,-1.063119,0.04048
208529,0.833984,0.238281,0.027344,-0.21518,-1.058858,0.046871
209778,0.847656,0.240234,0.022461,-0.204528,-1.054598,0.057523
211028,0.854492,0.237305,0.023437,-0.193876,-1.037554,0.059654
212277,0.871094,0.233398,0.025391,-0.181092,-1.014118,0.066046
213524,0.875977,0.230469,0.021484,-0.164049,-0.9779,0.078828
214773,0.870117,0.223633,0.030273,-0.151265,-0.948072,0.091611
216023,0.870117,0.233398,0.02832,-0.144874,-0.920376,0.100134
217270,0.875,0.237305,0.019531,-0.136352,-0.879896,0.102264
218519,0.878906,0.239258,0.020508,-0.123569,-0.830895,0.104395
219767,0.873047,0.24707,0.024414,-0.117178,-0.781894,0.106525
221016,0.879883,0.251953,0.021484,-0.117178,-0.739283,0.112917
222265,0.883789,0.251953,0.023437,-0.115047,-0.686021,0.117178
223516,0.893555,0.24707,0.026367,-0.110786,-0.624236,0.125699
224764,0.907227,0.233398,0.02832,-0.108656,-0.564582,0.140613
226011,0.915039,0.225586,0.023437,-0.106525,-0.504929,0.153396
227259,0.927734,0.225586,0.011719,-0.108656,-0.447405,0.161918
228510,0.93457,0.21582,0.010742,-0.089481,-0.387751,0.17257
229757,0.951172,0.205078,0.017578,-0.057523,-0.330228,0.181092
231005,0.957031,0.204102,0.017578,-0.023436,-0.270574,0.189614
232254,0.949219,0.203125,0.017578,0.002131,-0.223702,0.206658
233507,0.941406,0.209961,0.011719,0.025566,-0.185354,0.208789
234753,0.942383,0.233398,0.011719,0.038349,-0.147005,0.206658
236000,0.936523,0.231445,0.017578,0.049002,-0.106525,0.208789
237249,0.9375,0.228516,0.017578,0.068176,-0.070306,0.219442
238498,0.938477,0.230469,0.012695,0.08735,-0.04048,0.236486
239746,0.938477,0.245117,0.006836,0.08735,-0.008522,0.240747
240997,0.942383,0.25,-0.00293,0.076698,0.017044,0.249269
242245,0.954102,0.253906,0,0.063915,0.049002,0.25566
243492,0.963867,0.259766,0.023437,0.061784,0.093742,0.259921
244741,0.960938,0.254883,0.040039,0.066046,0.142743,0.264182
245990,0.963867,0.24707,0.042969,0.074567,0.183223,0.268443
247238,0.969727,0.261719,0.043945,0.063915,0.221572,0.251399
248487,0.970703,0.277344,0.043945,0.04048,0.262051,0.223702
249736,0.957031,0.251953,0.085937,0.04261,0.289748,0.221572
250984,0.952148,0.240234,0.095703,0.063915,0.304662,0.223702
252233,0.946289,0.238281,0.09375,0.083089,0.317445,0.21518
253482,0.944336,0.249023,0.088867,0.08735,0.328097,0.202398
254732,0.938477,0.272461,0.082031,0.074567,0.334489,0.181092
255979,0.931641,0.280273,0.089844,0.066046,0.334489,0.17044
257228,0.928711,0.277344,0.099609,0.070306,0.334489,0.17044
258478,0.927734,0.273438,0.09668,0.080959,0.325966,0.166179
259727,0.938477,0.291016,0.083984,0.068176,0.328097,0.161918
260974,0.94043,0.299805,0.094727,0.04261,0.328097,0.144874
262222,0.935547,0.302734,0.107422,0.021305,0.334489,0.134221
263473,0.928711,0.30957,0.108398,-0.008522,0.313184,0.12783
264720,0.889648,0.318359,0.097656,-0.046871,0.270574,0.119308
265969,0.891602,0.305664,0.132812,-0.061784,0.225833,0.112917
267217,0.891602,0.300781,0.163086,-0.038349,0.185354,0.100134
268466,0.885742,0.301758,0.155273,-0.017044,0.136352,0.089481
269716,0.878906,0.3125,0.123047,-0.019175,0.08735,0.074567
270963,0.876953,0.320312,0.125,-0.029827,0.044741,0.053262
272212,0.869141,0.331055,0.12793,-0.04261,0.010653,0.034088
273461,0.855469,0.338867,0.128906,-0.053262,-0.029827,0.027696
274709,0.848633,0.334961,0.12793,-0.066046,-0.068176,0.031957
275958,0.853516,0.337891,0.128906,-0.076698,-0.108656,0.038349
277207,0.857422,0.338867,0.125,-0.093742,-0.129961,0.04261
278455,0.865234,0.344727,0.130859,-0.106525,-0.136352,0.04261
279704,0.864258,0.344727,0.149414,-0.121439,-0.136352,0.034088
280955,0.856445,0.345703,0.138672,-0.132091,-0.138483,0.04261
282203,0.848633,0.361328,0.116211,-0.16831,-0.147005,0.044741
283450,0.837891,0.352539,0.139648,-0.181092,-0.155527,0.053262
284699,0.84082,0.317383,0.186523,-0.157657,-0.155527,0.076698
285947,0.837891,0.314453,0.183594,-0.147005,-0.149135,0.093742
287196,0.835938,0.316406,0.172852,-0.144874,-0.144874,0.106525
288445,0.836914,0.319336,0.167969,-0.147005,-0.151265,0.117178
289695,0.833008,0.318359,0.174805,-0.151265,-0.161918,0.119308
290942,0.822266,0.317383,0.164062,-0.161918,-0.176832,0.134221
292191,0.820312,0.322266,0.173828,-0.159787,-0.187484,0.142743
293439,0.833008,0.322266,0.18457,-0.161918,-0.193876,0.138483
294689,0.837891,0.353516,0.149414,-0.187484,-0.206658,0.123569
295937,0.829102,0.354492,0.15918,-0.221572,-0.227964,0.112917
297186,0.824219,0.349609,0.176758,-0.236486,-0.247138,0.110786
298434,0.816406,0.347656,0.173828,-0.242877,-0.270574,0.115047
299683,0.805664,0.333008,0.181641,-0.247138,-0.300401,0.115047
300934,0.808594,0.335938,0.189453,-0.25566,-0.328097,0.125699
302182,0.816406,0.338867,0.191406,-0.268443,-0.353663,0.129961
303429,0.817383,0.333984,0.195312,-0.279095,-0.372837,0.129961
304678,0.816406,0.325195,0.200195,-0.283357,-0.389881,0.142743
305926,0.81543,0.322266,0.202148,-0.291878,-0.400534,0.153396
307175,0.813477,0.319336,0.205078,-0.29827,-0.409056,0.166179
308425,0.822266,0.313477,0.209961,-0.302531,-0.415448,0.17257
309672,0.817383,0.28418,0.213867,-0.294009,-0.419708,0.185354
310921,0.825195,0.286133,0.209961,-0.285487,-0.417578,0.200267
312170,0.831055,0.292969,0.203125,-0.296139,-0.411187,0.206658
313420,0.833008,0.295898,0.198242,-0.306792,-0.404795,0.21092
314667,0.835938,0.280273,0.194336,-0.315314,-0.417578,0.227964
315916,0.836914,0.272461,0.192383,-0.321705,-0.423969,0.251399
317164,0.84375,0.262695,0.194336,-0.323836,-0.4261,0.264182
318413,0.84082,0.254883,0.197266,-0.315314,-0.430361,0.274834
319662,0.850586,0.273438,0.201172,-0.311053,-0.432492,0.276965
320912,0.854492,0.276367,0.200195,-0.308922,-0.428231,0.276965
322161,0.851562,0.266602,0.204102,-0.296139,-0.423969,0.289748
323408,0.853516,0.262695,0.208984,-0.296139,-0.421839,0.296139
324656,0.869141,0.307617,0.183594,-0.319575,-0.423969,0.279095
325907,0.867188,0.304688,0.185547,-0.349402,-0.434622,0.25566
327154,0.856445,0.291016,0.194336,-0.360054,-0.445275,0.25353
328402,0.851562,0.277344,0.200195,-0.360054,-0.447405,0.259921
329651,0.864258,0.261719,0.189453,-0.360054,-0.453796,0.25779
330900,0.867188,0.249023,0.1875,-0.360054,-0.455927,0.25566
332150,0.869141,0.237305,0.195312,-0.355793,-0.460188,0.259921
333397,0.87793,0.243164,0.199219,-0.362185,-0.462319,0.251399
334646,0.884766,0.244141,0.195312,-0.368577,-0.466579,0.234355
335896,0.885742,0.240234,0.194336,-0.374968,-0.47084,0.223702
337145,0.886719,0.240234,0.197266,-0.38349,-0.475102,0.219442
338392,0.889648,0.236328,0.204102,-0.392012,-0.490015,0.217311
339641,0.888672,0.211914,0.209961,-0.404795,-0.507059,0.21518
340889,0.896484,0.210938,0.21582,-0.419708,-0.519842,0.208789
342138,0.90332,0.212891,0.217773,-0.443144,-0.532625,0.196006
343388,0.916992,0.209961,0.222656,-0.472971,-0.547539,0.17257
344637,0.912109,0.185547,0.242188,-0.487884,-0.566713,0.159787
345884,0.917969,0.179688,0.25,-0.481493,-0.588018,0.149135
347133,0.927734,0.169922,0.259766,-0.47084,-0.611453,0.134221
348383,0.942383,0.15918,0.264648,-0.462319,-0.628498,0.112917
349630,0.951172,0.139648,0.261719,-0.449535,-0.643411,0.095872
350879,0.959961,0.12793,0.262695,-0.436752,-0.656194,0.083089
352127,0.975586,0.128906,0.267578,-0.443144,-0.675369,0.068176
353376,0.989258,0.133789,0.272461,-0.445275,-0.688152,0.044741
354625,0.989258,0.118164,0.27832,-0.443144,-0.705195,0.021305
355875,0.990234,0.104492,0.287109,-0.428231,-0.730761,0.017044
357124,0.992188,0.076172,0.296875,-0.394143,-0.743545,0.019175
358371,1.011719,0.081055,0.294922,-0.389881,-0.749936,-0.008522
359619,1.033203,0.132813,0.282227,-0.396273,-0.760589,-0.066046
360870,1.029297,0.124023,0.285156,-0.387751,-0.76698,-0.100134
362117,1.026367,0.105469,0.296875,-0.360054,-0.779763,-0.102264
363365,1.013672,0.092773,0.319336,-0.323836,-0.792546,-0.095872
364614,1.016602,0.095703,0.30957,-0.308922,-0.784024,-0.106525
365863,1.035156,0.076172,0.297852,-0.317445,-0.769111,-0.142743
367113,1.047852,0.048828,0.30957,-0.304662,-0.749936,-0.164049
368360,1.050781,0.036133,0.323242,-0.25566,-0.730761,-0.157657
369609,1.046875,0.044922,0.320312,-0.200267,-0.7265,-0.153396
370858,1.040039,0.050781,0.321289,-0.144874,-0.739283,-0.138483
372106,1.040039,0.063477,0.323242,-0.100134,-0.752066,-0.125699
373355,1.050781,0.081055,0.319336,-0.066046,-0.752066,-0.125699
374604,1.055664,0.089844,0.314453,-0.044741,-0.743545,-0.142743
375852,1.060547,0.095703,0.310547,-0.029827,-0.741414,-0.151265
377101,1.057617,0.102539,0.300781,-0.014913,-0.739283,-0.149135
378351,1.045898,0.111328,0.291016,-0.008522,-0.743545,-0.142743
379600,1.032227,0.142578,0.229492,-0.036219,-0.769111,-0.151265
380847,1.039062,0.165039,0.214844,-0.098003,-0.788285,-0.17257
382096,1.063477,0.154297,0.253906,-0.12783,-0.781894,-0.196006
383344,1.082031,0.136719,0.271484,-0.115047,-0.762719,-0.21092
384593,1.072266,0.144531,0.237305,-0.112917,-0.752066,-0.225833
385842,1.084961,0.152344,0.226562,-0.134221,-0.749936,-0.247138
387092,1.083008,0.149414,0.225586,-0.151265,-0.745675,-0.268443
388339,1.075195,0.162109,0.224609,-0.164049,-0.741414,-0.291878
389588,1.071289,0.171875,0.238281,-0.16831,-0.741414,-0.315314
390836,1.068359,0.155273,0.25,-0.151265,-0.741414,-0.323836
392086,1.06543,0.142578,0.263672,-0.115047,-0.737153,-0.319575
393334,1.06543,0.135742,0.272461,-0.063915,-0.720109,-0.313184
394583,1.082031,0.145508,0.282227,-0.004261,-0.692412,-0.325966
395831,1.081055,0.165039,0.269531,0.031957,-0.668977,-0.347272
397080,1.069336,0.185547,0.248047,0.04261,-0.645541,-0.364316
398331,1.056641,0.199219,0.238281,0.04048,-0.630628,-0.374968
399579,1.053711,0.204102,0.245117,0.04261,-0.615715,-0.374968
400826,1.05957,0.210938,0.245117,0.053262,-0.590148,-0.38136
402075,1.056641,0.216797,0.243164,0.051132,-0.568844,-0.387751
403323,1.048828,0.217773,0.236328,0.053262,-0.541147,-0.389881
404572,1.038086,0.222656,0.227539,0.051132,-0.519842,-0.396273
405822,1.033203,0.227539,0.225586,0.055393,-0.502798,-0.398404
407069,1.025391,0.236328,0.223633,0.057523,-0.494276,-0.400534
408318,1.017578,0.24707,0.223633,0.057523,-0.481493,-0.402664
409567,1.017578,0.25293,0.227539,0.061784,-0.462319,-0.406925
410817,1.010742,0.258789,0.223633,0.061784,-0.447405,-0.398404
412064,1.00293,0.262695,0.217773,0.059654,-0.436752,-0.38562
413313,0.996094,0.262695,0.21582,0.059654,-0.428231,-0.372837
414561,0.993164,0.264648,0.22168,0.059654,-0.406925,-0.366446
415810,0.99707,0.268555,0.220703,0.061784,-0.396273,-0.353663
417059,0.99707,0.272461,0.21582,0.061784,-0.38349,-0.338749
418307,0.993164,0.268555,0.208008,0.063915,-0.366446,-0.330228
419556,1,0.266602,0.207031,0.066046,-0.353663,-0.321705
420805,0.990234,0.264648,0.204102,0.066046,-0.34301,-0.308922
422055,0.985352,0.265625,0.200195,0.066046,-0.328097,-0.294009
423302,0.986328,0.268555,0.203125,0.072437,-0.319575,-0.276965
424551,0.981445,0.267578,0.206055,0.074567,-0.302531,-0.262051
425799,0.987305,0.263672,0.207031,0.080959,-0.285487,-0.25779
427048,0.980469,0.268555,0.208008,0.08522,-0.272704,-0.249269
428300,0.972656,0.27832,0.208008,0.08735,-0.266313,-0.245007
429547,0.970703,0.277344,0.210937,0.091611,-0.264182,-0.259921
430794,0.964844,0.283203,0.208984,0.098003,-0.259921,-0.268443
432043,0.954102,0.289062,0.203125,0.098003,-0.25779,-0.25779
433292,0.945312,0.288086,0.197266,0.091611,-0.262051,-0.247138
434540,0.936523,0.293945,0.186523,0.080959,-0.276965,-0.247138
435791,0.9375,0.294922,0.18457,0.074567,-0.283357,-0.251399
437039,0.942383,0.291992,0.186523,0.068176,-0.285487,-0.25779
438286,0.93457,0.297852,0.183594,0.059654,-0.294009,-0.272704
439535,0.923828,0.311523,0.169922,0.038349,-0.300401,-0.281226
440784,0.916992,0.314453,0.167969,0.017044,-0.308922,-0.287618
442032,0.919922,0.306641,0.188477,0.014913,-0.311053,-0.289748
443281,0.919922,0.299805,0.196289,0.023436,-0.308922,-0.291878
444530,0.902344,0.307617,0.169922,0.019175,-0.311053,-0.29827
445778,0.889648,0.311523,0.176758,0.012783,-0.321705,-0.291878
447027,0.888672,0.311523,0.175781,-0.006391,-0.330228,-0.296139
448276,0.895508,0.311523,0.164062,-0.046871,-0.338749,-0.319575
449526,0.910156,0.267578,0.186523,-0.068176,-0.336619,-0.334489
450773,0.911133,0.259766,0.198242,-0.051132,-0.319575,-0.321705
452022,0.912109,0.264648,0.195312,-0.017044,-0.304662,-0.302531
453272,0.90625,0.268555,0.19043,0.004261,-0.300401,-0.287618
454521,0.895508,0.28125,0.19043,0.019175,-0.296139,-0.274834
455768,0.900391,0.280273,0.196289,0.036219,-0.287618,-0.264182
457016,0.907227,0.280273,0.201172,0.057523,-0.274834,-0.264182
458267,0.90332,0.290039,0.189453,0.059654,-0.266313,-0.259921
459514,0.884766,0.300781,0.173828,0.055393,-0.262051,-0.259921
460763,0.883789,0.299805,0.172852,0.046871,-0.264182,-0.249269
462013,0.889648,0.302734,0.172852,0.04048,-0.272704,-0.242877
463260,0.889648,0.304688,0.172852,0.027696,-0.281226,-0.236486
464509,0.90332,0.301758,0.15918,0.017044,-0.291878,-0.249269
465757,0.904297,0.306641,0.160156,0.008522,-0.304662,-0.268443
467006,0.911133,0.306641,0.15625,-0.008522,-0.319575,-0.281226
468256,0.921875,0.304688,0.154297,-0.021305,-0.334489,-0.302531
469503,0.907227,0.302734,0.150391,-0.031957,-0.355793,-0.330228
470752,0.907227,0.300781,0.150391,-0.04048,-0.38349,-0.349402
472001,0.915039,0.298828,0.154297,-0.046871,-0.409056,-0.364316
473249,0.907227,0.298828,0.154297,-0.051132,-0.428231,-0.38349
474498,0.921875,0.296875,0.15918,-0.053262,-0.443144,-0.406925
475747,0.914062,0.298828,0.162109,-0.053262,-0.453796,-0.411187
476995,0.907227,0.303711,0.160156,-0.057523,-0.451666,-0.402664
478244,0.90918,0.305664,0.15918,-0.061784,-0.443144,-0.398404
479493,0.911133,0.298828,0.15625,-0.061784,-0.438883,-0.406925
480741,0.907227,0.296875,0.150391,-0.068176,-0.432492,-0.402664
481990,0.899414,0.293945,0.149414,-0.068176,-0.423969,-0.394143
483239,0.895508,0.287109,0.150391,-0.070306,-0.415448,-0.372837
484489,0.902344,0.27832,0.155273,-0.063915,-0.400534,-0.353663
485736,0.900391,0.279297,0.152344,-0.057523,-0.38136,-0.351533
486985,0.90332,0.275391,0.151367,-0.051132,-0.364316,-0.347272
488233,0.897461,0.276367,0.15332,-0.044741,-0.345141,-0.321705
489483,0.892578,0.280273,0.15332,-0.044741,-0.334489,-0.294009
490731,0.882812,0.282227,0.15332,-0.04261,-0.319575,-0.279095
